Mixture	celltype 1	celltype 2	celltype 3	celltype 4	celltype 5	celltype 6	celltype 7	celltype 8	P-value	Correlation	RMSE	Absolute score (sig.score)
ID139	0.175384665979274	0.0253208689854479	0.0631374082696249	0	0.0657315551143339	0.488616126222117	0.209412747490585	0.183741888000776	0	0.987913067636854	0.548759012237257	1.21134526006216
ID140	0.0375406867051058	0.833910652521301	0	0	0	0	0	0.00829323011404157	0	0.992503100229436	0.314288476122538	0.879744569340448
ID141	1.12142536830037	0	0	0	0	0.00891936553766791	0	0	0	0.995501917715053	0.242161817803189	1.13034473383804
ID142	0.136369858154173	0.41324189873993	0.111518569937272	0.348855445656611	0	0.0446755286577469	0	0	0	0.989251793411885	0.508583665989437	1.05466130114573
ID143	1.08305152675089	0	0	0	0	0.0167026521859618	0	0.00418843151025922	0	0.996230233051548	0.226492266502829	1.10394261044711
ID144	0.0861237451589043	0.526602044077167	0.251133415888128	0.00524098963668044	0.0232021434490111	0	0	0.0295432972015254	0	0.98641044141431	0.499857190977543	0.921845635411416
ID145	0.590387336102033	0.253264760026212	0.0267715275658626	0.134356446942362	0	0.0548388880611307	0	0	0	0.992671115411643	0.253720826278791	1.0596189586976
ID146	0.306766840401973	0.485213877467578	0.0044125506557226	0	0.113685684062738	0	0	0	0	0.992185558614001	0.333457232147862	0.910078952588012
ID147	0.961155902431825	0.117984832052344	0	0	0	0.00261469942321834	0	0.000790688734994621	0	0.995887627958029	0.156914279768112	1.08254612264238
ID148	0.413810236901928	0.108319430731808	0.455015376814735	0.00545137865994804	0	0	0	0	0	0.991348534459832	0.355980550813101	0.982596423108419
ID149	0.84913987298169	0.218686651217426	0	0	0	0.00173246259138128	0	0	0	0.995471632765208	0.109222206218009	1.0695589867905
ID150	0.167503797159653	0.476633035892381	0.279105122832193	0	0	0	0	0	0	0.985867254594702	0.469586765161745	0.923241955884228
ID151	0.829952497015197	0.140140888340027	0.011587744802532	0.120402433276768	0	0	0	0	0	0.996278899750659	0.0926863974767021	1.10208356343452
ID152	0.289592951740619	0.379279976555918	0.281278075232105	0.00811228243896877	0	0	0	0	0	0.991732104763239	0.422488305877097	0.958263285967611
ID153	0.432814051318802	0.0672209098649075	0.277609728738567	0.26100329369104	0.0266639529243375	0	0	0	0	0.99043696722696	0.426798145849437	1.06531193653765
ID154	0.0545419000580738	0.397602540074014	0.401488216643753	0	0	0.0664056611006555	0	0	0	0.985092158930358	0.548350611945351	0.920038317876496
ID155	0.342696171766439	0.434966046571576	0.0608247682428715	0.108240363764058	0	0.0283706022245011	0.0770275853471585	0.00412787567946662	0	0.990474812558426	0.432770178735752	1.05625341359607
ID156	0.674453184955323	0.179005574715865	0	0.172727285122758	0.0718066685128407	0	0	0	0	0.99435030086604	0.201571811048604	1.09799271330679
ID157	0.0258064776482692	0.627107893760991	0.170158895125467	0	0.0444987852505882	0.0083476141557266	0	0	0	0.99019409775969	0.461989806248104	0.875919665941042
ID158	0.466374984688671	0.523332385364311	0	0	0	0	0	0.00351764507508007	0	0.993975974521658	0.2236756257438	0.993225015128061
ID159	0.30440375681593	0.406476581205758	0.168516201184732	0.125254005202796	0	0.005843313127469	0	0.000790181911063549	0	0.991322164834081	0.442024438899925	1.01128403944775
ID160	0.912570226259153	0.13750284915156	0.00972592864640962	0	0	0.00888923300329303	0	0.00449354120288977	0	0.995422268701217	0.131412094702679	1.07318177826331
ID161	1.00853482175239	0.0538808463131526	0	0.0444519167491327	0	0.0213670589533503	0	0	0	0.995566836359422	0.146276673744651	1.12823464376802
ID162	0.862969963989683	0.145909750717141	0	0	0	0.056867812337359	0	0.0180621431855706	0	0.995901838309386	0.0943192174101566	1.08380967022975
ID163	0.958034828784395	0	0	0.180117470730756	0	0	0	0	0	0.994293880457371	0.114000753844732	1.13815229951515
ID164	0.394634170952682	0.562361996731001	0	0	0	0	0	0.0143633494934196	0	0.994430520578935	0.253093320847225	0.971359517177102
ID165	0.146600531836065	0.0662032833840996	0.707141141760111	0	0	0	0	0	0	0.989364786763535	0.39787783311785	0.919944956980276
ID166	1.04468808445719	0.0407993443980367	0	0	0	0.0180083499258324	0	0.00680418675800279	0	0.995860465682485	0.193550958764684	1.11029996553907
ID167	0.357153984540453	0.583262001243797	0	0	0	0	0	0.00839357115506585	0	0.993697105544858	0.265680799383525	0.948809556939317
ID168	0.443253939952349	0.397447361221779	0.118496655263554	0	0.0110548911143101	0	0	0	0	0.990850223445541	0.291304070765224	0.970252847551991
ID169	1.06798924319034	0	0.0207088866105867	0	0	0.00585693791699704	0	0.00379321772507094	0	0.995999120577406	0.218295354989193	1.09834828544299
ID170	0.387807541030263	0.227489096368532	0.309026697602712	0.0788725688181243	0	0	0	0	0	0.988700948422375	0.413802333373764	1.00319590381963
ID171	0.148248513642162	0.236702212131032	0.533559966321438	0	0	0	0	0	0	0.987947096002737	0.476357935943175	0.918510692094632
ID172	0.347072600167465	0.259327953429204	0.32778711980521	0.0315625533613701	0	0.023026997478052	0	0	0	0.987022077177824	0.430981937312868	0.988777224241302
ID173	0.949432018719768	0.0927734926758241	0.00881154235368097	0	0	0.010770849348257	0	0.0111119656029129	0	0.995618042076162	0.150720721870598	1.07289986870044
ID174	0.118512911586186	0.0578258751030996	0.737330635158221	0.0106131766617521	0	0	0	0	0	0.992296981470077	0.389826899210546	0.924282598509258
ID175	0.829534693138731	0	0.229076981348319	0	0	0	0	0	0	0.994924866826214	0.104308444240959	1.05861167448705
ID176	0.455367571466249	0.182090201931471	0	0.176813550442028	0.142972375231226	0.0958780756929525	0	0	0	0.990136045039876	0.380421916286054	1.05312177476393
ID177	0.596881869725736	0.417746565104315	0	0	0	0	0	0	0	0.995193419620024	0.157773690780855	1.01462843483005
ID178	0.0869858131773839	0.275634393268444	0.517118888485995	0.0531797724200335	0	0	0	0	0	0.987139627512296	0.522983959314928	0.932918867351857
ID179	0.229559066232549	0.224540985617088	0.484157367719651	0	0	0	0	0	0	0.988218475144578	0.456681639406367	0.938257419569288
ID180	0.88958590373399	0.0588666844362494	0.112102417449241	0.00364521779928159	0	0.00610443911492388	0	0.0100046062859211	0	0.995672551152454	0.101486439094252	1.08030926881961
ID181	0.114696088180066	0	0.524875959941266	0	0.0341008860378555	0.120450765435305	0.246612374266345	0.0731453940249531	0	0.982397165918489	0.596658837868198	1.11388146788579
